year,month,day,hour,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,PM2.5,PM10
2013,6,24,9,14,54,1899,71,25.5,999.4,20.5,0,0.9,221,164
2013,6,24,10,14,40,1500,110,27.6,999.3,20.9,0,1.7,176,118
2013,6,24,11,16,42,1600,134,27.8,999,20.9,0,2.1,175,141
2013,6,24,12,16,34,1700,176,28.7,998.4,21.5,0,1.4,181,142
2013,6,24,13,21,31,1899,197,29.1,997.8,21.6,0,2,174,137
2013,6,24,14,18,25,1500,219,29.3,997,21.3,0,1.4,152,119
2013,6,24,15,19,25,1600,232,29.3,996.7,20.7,0,2.8,155,120
2013,6,24,16,17,27,1200,223,29.6,996.1,21,0,2.2,119,93
2013,6,24,17,19,30,1300,224,29.2,996.5,20.9,0,2.2,124,109
2013,6,24,18,19,33,1100,221,28.7,996.6,21,0,0.7,129,119
2013,6,24,19,16,36,1100,213,23,997.2,20.5,2.3,5.1,135,117
2013,6,24,20,10,46,1000,161,21.6,996.5,20.4,1.8,1.9,125,107
2013,6,24,21,3,29,700,124,21.4,998.4,20.7,0.1,1.6,31,31
2013,6,24,22,3,40,900,105,21.2,998.4,20.5,0,1.2,36,32
2013,6,24,23,3,41,900,82,20.6,998.7,20.1,0,0.8,43,24
2013,6,25,0,3,34,800,81,20.7,998.4,20.2,0,0.1,44,24
2013,6,25,1,3,34,800,65,21.3,997.9,20.8,0,1.2,46,20
2013,6,25,2,3,40,900,53,21.3,998.6,20.6,0,1.5,43,29
2013,6,25,3,3,63,1000,42,21.2,998.6,20.4,1.2,0.9,54,32
2013,6,25,4,4,44,1100,60,20.9,997.3,20.6,1.8,1.4,61,29
2013,6,25,5,4,27,1100,69,21.3,996.9,20.8,0,0.1,65,19
2013,6,25,6,3,34,1100,52,21.5,997.2,21,0,0.2,52,38
2013,6,25,7,3,23,1200,62,21.6,997.3,20.9,0,1,80,49
2013,6,25,8,3,23,1200,62,21.6,997,21.3,0,1,80,68
2013,6,25,9,5,32,1500,52,21.9,997.1,21.2,0,2.1,110,88
2013,6,25,10,6,33,1700,50,22.3,996.9,21.1,0,1.6,136,108
2013,6,25,11,9,33,2200,47,22.7,997,20.8,0,1.2,163,141
2013,6,25,12,9,33,2200,47,23.1,996.6,20.6,0,1.7,163,129
2013,6,25,13,20,39,2600,55,23.5,996.1,21,0,0.9,159,71
2013,6,25,14,26,39,2600,69,24,995.1,21.5,0,2.2,118,84
2013,6,25,15,30,46,3000,68,23.5,994.7,21.4,0,1.4,134,112
2013,6,25,16,33,54,3700,64,23.6,995,21.9,0,1.2,151,131
2013,6,25,17,29,60,4200,46,23.1,994.6,22.1,0.1,1.9,168,154
2013,6,25,18,21,78,4400,23,22.4,995.2,21.7,0.8,2.2,188,171
2013,6,25,19,18,96,4299,7,22.3,994.6,21.8,0.1,1.4,196,163
2013,6,25,20,14,86,3500,7,21.9,994.7,21.4,0,1.1,172,132
2013,6,25,21,13,80,3700,4,21.6,994.8,21.1,0,0.6,169,132
2013,6,25,22,19,64,2899,17,21.9,995.9,21.4,0,0,159,120
2013,6,25,23,17,65,2700,16,22.2,995.4,21.7,0,1.3,160,137
2013,6,26,0,14,45,2500,29,21.8,994.8,21.5,0,0,168,129
2013,6,26,1,12,57,2700,8,21.5,995.1,21.2,0,0.7,171,129
2013,6,26,2,12,67,2600,2,21.4,994.3,21.2,0.1,1.7,163,121
2013,6,26,3,11,64,NA,NA,21.4,994.2,21.2,0,1,161,113
2013,6,26,4,10,64,2500,4,21.3,994.4,21.1,0,1.3,147,120
2013,6,26,5,9,57,2600,2,21.3,994.3,21.1,0,0,147,121
2013,6,26,6,8,58,2600,2,21.5,994.2,21.2,0,1.2,152,125
2013,6,26,7,7,58,2500,7,21.9,994.5,21.4,0,1.3,172,134
2013,6,26,8,8,58,2500,8,23.2,994,21.8,0,1.7,192,148
2013,6,26,9,8,46,2299,27,24.5,994.1,21.6,0,1.6,199,157
2013,6,26,10,8,35,2100,70,26.2,994,22.3,0,1.2,209,162
2013,6,26,11,7,36,2000,106,27.6,993.5,22.3,0,1.3,210,165
2013,6,26,12,6,47,2000,128,28.9,992.9,22.2,0,0.8,232,180
2013,6,26,13,9,51,2100,181,30.5,992,21,0,1.9,228,172
2013,6,26,14,9,40,1800,271,30.7,991.4,20.6,0,2.4,213,152
2013,6,26,15,9,29,1100,258,31.4,990.7,21.6,0,2.7,150,83
2013,6,26,16,10,31,900,220,31.3,990.3,21.5,0,1.9,109,62
2013,6,26,17,10,32,800,230,31.4,990.6,21.3,0,2.8,103,69
2013,6,26,18,12,35,800,213,30.6,991.1,21.1,0,1.4,89,90
2013,6,26,19,12,40,900,198,29.5,992.2,21.7,0,2.1,107,99
2013,6,26,20,13,41,900,182,28.6,993.3,22.4,0,3.2,104,111
2013,6,26,21,11,60,1200,147,27.5,993.4,22.7,0,2.3,126,135
2013,6,26,22,14,51,1399,138,26.3,993.3,23.6,0,1,143,135
2013,6,26,23,14,44,1500,124,25.7,993.8,23.4,0,1.5,264,224
2013,6,27,0,15,42,1399,121,24.5,993.5,21.8,0,1,290,222
2013,6,27,1,13,65,1200,70,23.9,992.8,20.6,0,1.1,265,165
2013,6,27,2,9,74,900,50,23,992.9,20.3,0,1,142,68
2013,6,27,3,8,70,800,43,22.2,993.2,20.1,0,1.1,114,67
2013,6,27,4,7,68,700,28,22.7,994.5,20.4,0,2,77,44
2013,6,27,5,7,76,600,11,22.8,994.3,20,0,1.7,53,49
2013,6,27,6,9,75,800,19,23.9,994.6,20.8,0,1.3,91,85
2013,6,27,7,11,64,800,22,25,995,21.9,0,0.9,78,78
2013,6,27,8,25,67,1700,27,26,994.7,21.9,0,1,137,152
2013,6,27,9,65,65,2799,56,28.1,994.6,17.9,0,1.3,233,228
2013,6,27,10,54,59,2200,98,29.4,994.5,17.2,0,2.7,211,187
2013,6,27,11,12,28,800,125,30.7,994.4,15.5,0,2,94,20
2013,6,27,12,6,16,500,145,31.9,994,14.1,0,1.9,34,12
2013,6,27,13,4,16,400,169,33,993.3,15.9,0,0.6,35,18
2013,6,27,14,4,16,400,198,33.8,992.9,15.7,0,2.4,33,18
2013,6,27,15,7,21,400,210,34.3,992.9,15.2,0,2,17,36
2013,6,27,16,9,28,500,252,34.3,992.1,15.2,0,2.3,46,71
2013,6,27,17,8,28,500,265,34,992.8,16.8,0,2.1,43,58
2013,6,27,18,9,36,600,271,31.7,993.9,18.3,0,2.1,58,85
2013,6,27,19,14,46,1000,237,30.5,993.9,18.2,0,1.2,84,128
2013,6,27,20,15,54,1100,211,27.8,994.3,19.8,0,0.2,99,105
2013,6,27,21,13,69,1200,151,26.7,995.3,20.1,0,0,103,103
2013,6,27,22,14,91,1500,109,26.4,995.4,21.6,0,1.8,121,144
2013,6,27,23,15,107,1700,76,27.1,996.1,22.9,0,0.4,133,150
2013,6,28,0,19,195,2200,8,26.5,996.5,24,0,3,162,243
2013,6,28,1,26,101,2100,48,25.7,996.2,23.6,0,2.7,270,289
2013,6,28,2,23,51,1600,69,25.2,996.3,22.7,0,0.5,348,289
2013,6,28,3,23,49,1800,63,24.8,996.6,22.9,0,1,415,290
2013,6,28,4,27,35,1500,79,24.7,997.2,22.6,0,1.6,321,204
2013,6,28,5,26,51,1700,52,24.7,997.6,22.6,0,2.8,311,216
2013,6,28,6,49,49,2799,43,24.4,998,22.3,0,3.1,300,215
2013,6,28,7,62,62,3399,28,24.3,998,22.6,0,2.4,301,228
2013,6,28,8,46,53,3200,40,24.5,998,22.4,0,2.2,275,203
2013,6,28,9,39,46,3100,43,24.4,998.3,22.3,0,2.2,278,219
2013,6,28,10,46,42,2899,51,24.9,998.2,22.6,0,2,263,210
2013,6,28,11,45,42,2899,57,25.5,997.9,22.4,0,2.5,269,228
2013,6,28,12,42,43,2700,75,25.8,997.1,22.7,0,3.2,278,226
2013,6,28,13,36,36,2399,114,25.6,997,22.9,0,2.7,264,208
2013,6,28,14,30,38,2500,118,25.8,996.4,23.1,0,2.2,326,292
2013,6,28,15,30,39,3000,92,26.3,994.9,23.2,0,2.8,326,412
2013,6,28,16,39,68,3500,82,26.3,995.3,23.4,0,2,512,492
2013,6,28,17,35,57,3399,111,26.5,995.9,23.8,0,1,513,458
2013,6,28,18,32,59,3399,102,26.6,996.6,23.9,0,0.8,501,444
2013,6,28,19,30,67,3399,88,26.3,996,24,0,0.9,530,452
2013,6,28,20,32,66,3299,74,26.1,996.9,24,0,0.4,508,411
2013,6,28,21,31,84,3399,44,23,997.5,19.4,1,0.8,475,377
2013,6,28,22,26,79,2600,64,22,998,20.8,0.4,1.5,357,181
2013,6,28,23,5,34,800,118,22.1,998.3,20.6,0.2,1.4,28,28
2013,6,29,0,4,39,700,99,21.3,997.8,20.5,0,0.7,24,24
2013,6,29,1,3,56,800,64,21.1,997.6,20.6,0.1,2.4,30,3
2013,6,29,2,3,73,700,43,21.2,998.1,20.5,0,2.5,43,15
2013,6,29,3,4,49,700,54,21.3,998.6,20.8,0,0.8,64,26
2013,6,29,4,4,36,700,61,21.3,999.2,20.8,0,0.4,60,28
2013,6,29,5,3,34,800,56,21.7,999.9,21,0,1.4,59,31
2013,6,29,6,5,26,700,80,22,1000.7,21.2,0.4,1.3,63,19
2013,6,29,7,6,23,700,81,22.5,1000.7,21,0,1.5,53,28
2013,6,29,8,6,32,800,72,22.5,1000.9,21.1,0,1.7,56,25
2013,6,29,9,6,32,900,72,22.4,1001.1,21,0,1.9,56,30
2013,6,29,10,9,38,1300,65,22.5,1000.9,21.1,0,1.3,68,48
2013,6,29,11,14,42,2000,53,22.8,1001.1,21.3,0,1.1,95,76
2013,6,29,12,15,51,2100,45,23.5,1000.5,21.9,0,0.9,106,92
2013,6,29,13,18,56,2500,43,24.1,1000.6,22,0,1.3,115,104
2013,6,29,14,18,56,2700,48,25.1,1000.4,22.8,0,1.1,115,117
2013,6,29,15,20,70,2700,44,25.3,1000.4,22.6,0,2,146,142
2013,6,29,16,20,60,2600,61,25.6,999.9,22.7,0,1.4,160,166
2013,6,29,17,19,67,2500,51,25.7,1000.1,23,0,1.1,143,166
2013,6,29,18,19,66,2299,57,25.5,1000.6,23.2,0,0.5,138,122
2013,6,29,19,17,67,2200,53,24.5,1000.8,22.9,0,1.2,138,116
2013,6,29,20,15,89,2299,36,24,1001.2,22.6,0,0.8,143,115
2013,6,29,21,14,111,2500,12,23.4,1001.2,22.6,0,0,151,133
2013,6,29,22,14,110,2600,7,23,1001.1,22.3,0,0,160,145
2013,6,29,23,13,98,2600,8,22.6,1001.4,22.1,0,0,169,143
2013,6,30,0,20,79,2899,18,22.3,1001,22,0,0,184,151
2013,6,30,1,25,73,3100,17,22,1000.9,21.8,0,0,188,149
2013,6,30,2,25,83,2899,6,21.7,1000.2,21.5,0,0,177,137
2013,6,30,3,17,83,NA,NA,21.5,1000,21.3,0,0,168,135
2013,6,30,4,24,83,3000,7,21.5,1000.7,21.3,0,1.1,173,145
2013,6,30,5,30,71,3200,4,22.4,1001.2,22.2,0,1,183,150
2013,6,30,6,27,72,3299,3,22.8,1000.7,22.5,0,1.2,194,172
2013,6,30,7,27,67,3500,4,23.4,1000.8,22.7,0,0.7,203,174
2013,6,30,8,23,62,3600,6,24,1001,23,0,0,251,230
2013,6,30,9,19,64,3500,9,25.4,1000.3,23.6,0,1.7,293,257
2013,6,30,10,17,69,3500,13,27.6,1000,23.8,0,2.3,315,275
2013,6,30,11,17,63,2700,65,27.7,999.8,23.9,0,2.1,296,237
2013,6,30,12,17,40,1800,120,28.4,999.7,24.2,0,2,217,146
2013,6,30,13,14,36,1700,128,28.4,998.6,24,0,2.3,209,153
2013,6,30,14,13,29,1399,126,28.5,998,23.6,0,1.7,200,132
2013,6,30,15,14,26,1200,136,28.8,998.1,24.1,0,0.4,182,126
2013,6,30,16,15,27,1200,147,29.3,998.7,24.2,0,0,182,142
2013,6,30,17,16,28,1200,154,28.9,997.3,24.2,0,2,178,141
2013,6,30,18,13,30,1200,136,28.6,998.4,24.8,0,2.2,167,124
2013,6,30,19,16,46,1300,154,27.6,998.5,25,0,0.9,167,123
2013,6,30,20,24,51,1800,127,27,998.5,22.4,0,0.6,187,176
2013,6,30,21,24,51,1899,101,26.7,999.3,23,0,1.5,187,165
2013,6,30,22,15,40,1100,118,25.8,998.8,23.5,0,1.9,120,20
2013,6,30,23,16,37,1100,120,25.1,998,23.7,0,0.8,118,81
2013,7,1,0,12,45,1100,88,24.9,997.6,23.5,0,0.5,147,106
2013,7,1,1,9,50,1100,72,24.4,996.5,23.5,0,0.1,172,114
2013,7,1,2,10,49,1000,67,24.3,996.3,23.4,0,0.7,151,81
2013,7,1,3,11,49,1100,52,24.2,996.3,23.2,0,1.4,160,100
2013,7,1,4,11,58,1200,26,23.9,996.7,23.2,0,0.8,164,114
2013,7,1,5,11,58,1600,19,24.1,996.7,23.4,0,0.8,164,116
2013,7,1,6,14,50,1899,13,24.7,996.8,23.3,0,1.5,162,118
2013,7,1,7,17,48,2200,13,25.1,997.1,23.5,0,1.1,162,126
2013,7,1,8,20,55,2399,12,25.3,996.7,23.7,0,1.6,167,138
2013,7,1,9,21,56,2500,13,25.5,996.7,23.7,0,1.3,159,133
2013,7,1,10,23,57,2700,13,26,996.4,24,0,1.3,160,139
2013,7,1,11,23,57,2899,17,26,996.4,24,0,1.8,160,155
2013,7,1,12,28,62,3000,17,25.8,995.6,23.8,0,1.4,187,177
2013,7,1,13,28,62,NA,13.7088,26.7,994.3,24.4,0,1.4,187,203
2013,7,1,14,19.992,61.7953,NA,20.9916,26.8,994.1,24.3,0,2.9,228,234
2013,7,1,15,21.7056,68.9808,NA,26.1324,25.8,994,24,0,2.4,233,222
2013,7,1,16,25,70,3200,22,25.5,993.2,23.9,0,2,233,209
2013,7,1,17,24,74,3100,13,25.3,992.8,24.1,0.2,2.6,220,182
2013,7,1,18,21,67,2799,16,24.6,992.9,23.9,0.7,1.7,212,165
2013,7,1,19,13,61,2500,18,24.3,992.7,24,0.1,1.8,192,127
2013,7,1,20,13,61,2399,12,24,992.2,23.7,0.2,2,192,63
2013,7,1,21,5,56,2299,20,23.5,991.8,23.3,7,2.9,93,25
2013,7,1,22,4,57,2700,12,23.4,991.2,23.2,5.3,2.5,74,15
2013,7,1,23,3,54,2799,14,23,991.4,22.8,8.2,3,55,55
2013,7,2,0,4,47,2600,20,21.5,991.5,21,15.5,3,46,46
2013,7,2,1,3,16,900,68,21.4,991,20.9,1.5,2.4,32,32
2013,7,2,2,3,11,600,74,21.1,990.6,20.4,0,2.2,17,17
2013,7,2,3,3,8,500,81,21.3,990.4,19.4,0,1.7,11,11
2013,7,2,4,3,11,500,82,22.7,990.5,18,0,2.7,11,11
2013,7,2,5,3,11,400,82,24.1,990.6,18.1,0,1.5,7,7
2013,7,2,6,3,11,400,81,25.6,991.6,17.3,0,2.6,6,6
2013,7,2,7,3,17,400,75,27.3,992.4,16.3,0,2.5,7,2
2013,7,2,8,5,17,500,63,28.5,992.3,15.8,0,5,6,14
2013,7,2,9,6,28,500,73,29.8,992.5,15.9,0,3.7,6,18
2013,7,2,10,6,26,500,83,31.3,992.5,16.1,0,3.1,10,18
2013,7,2,11,4,19,500,98,32.3,992.3,14.9,0,5,12,13
2013,7,2,12,3,13,400,111,33.6,991.8,14.1,0,5,22,13
2013,7,2,13,3,12,400,114,34.6,991.5,15.5,0,3.3,24,2
2013,7,2,14,3,15,400,110,35.3,991,14,0,4.8,3,11
2013,7,2,15,3,14,400,115,35.7,990.8,14.4,0,1.5,3,7
2013,7,2,16,3,17,300,118,35.8,990.3,15.5,0,2.9,29,16
2013,7,2,17,3,17,400,122,35,990.3,15.8,0,2.5,29,17
2013,7,2,18,3,33,500,145,33.6,990.4,16.9,0,2.8,19,38
2013,7,2,19,3,39,600,126,32.1,991,17.9,0,2.7,13,39
2013,7,2,20,3,56,700,92,31.6,991.8,17.5,0,3.5,24,47
2013,7,2,21,3,48,600,83,30.9,991.9,17.6,0,2.8,21,45
2013,7,2,22,3,51,600,70,30,991.8,18.1,0,2.5,18,44
2013,7,2,23,4,54,600,58,29,991.7,18.7,0,2.5,20,54
2013,7,3,0,6,60,600,47,28.5,991.5,18.6,0,3.4,22,56
2013,7,3,1,6,53,600,51,27.3,991.4,18.9,0,1.4,27,56
2013,7,3,2,7,49,700,50,25.4,991.8,19.8,0,1.2,27,53
2013,7,3,3,6,49,700,41,23.2,991.8,21.1,0,0.5,26,52
2013,7,3,4,4,54,700,26,22.5,992.1,21.3,0,0.1,28,46
2013,7,3,5,3,66,800,8,25,992.4,21.5,0,1.4,26,51
2013,7,3,6,5,70,1300,5,26.9,992.6,21.4,0,2.1,35,67
2013,7,3,7,11,82,1100,8,29.1,992.8,21.3,0,1.7,53,93
2013,7,3,8,12,67,900,30,30.7,992.9,20,0,2.1,47,72
2013,7,3,9,8,37,700,75,32.9,992.3,15,0,3.5,29,50
2013,7,3,10,10,31,700,96,33.7,991.9,14.2,0,2.2,25,32
2013,7,3,11,4,15,500,102,34.8,991.6,14.7,0,3.2,9,32
2013,7,3,12,4,13,500,119,35.5,991.1,16.8,0,1.4,24,29
2013,7,3,13,7,12,500,144,35.8,991,15.5,0,2.7,6,36
2013,7,3,14,9,13,500,164,36.2,990.7,15.9,0,2.6,23,38
2013,7,3,15,8,16,400,166,36.3,990.7,17,0,2.4,16,25
2013,7,3,16,5,20,400,155,35.7,990.6,13.8,0,1.6,6,22
2013,7,3,17,3,24,300,128,35.4,990.2,15.7,0,0.8,27,22
2013,7,3,18,3,31,400,104,32,990.6,18.2,0,0,14,13
2013,7,3,19,3,37,500,98,29.4,990.7,19.7,0,0.2,17,58
2013,7,3,20,5,48,700,93,28.2,991.6,20.5,0,0,25,45
2013,7,3,21,7,129,1600,11,27.7,991.5,20.8,0,0.7,34,71
2013,7,3,22,10,127,2100,6,27,991.1,20.1,0,0.6,52,93
2013,7,3,23,9,116,1500,4,26,991,21.9,0,0,45,105
2013,7,4,0,11,112,1899,6,25.7,990.7,22,0,0.7,52,97
2013,7,4,1,10,103,1700,5,24.9,990.6,21.6,0,0.9,51,80
2013,7,4,2,10,93,1600,6,24.8,990.7,20.9,0,0,45,92
2013,7,4,3,12,83,NA,NA,25.3,990.5,19.4,0,0.7,53,85
2013,7,4,4,8,83,700,7,24.2,990.2,20.3,0,2,23,85
2013,7,4,5,9,73,600,2,25.6,990.5,19.5,0,0.9,25,61
2013,7,4,6,9,70,600,4,27.4,990.3,17.3,0,2.1,29,55
2013,7,4,7,7,51,600,19,29.1,990.4,17.9,0,1.9,26,35
2013,7,4,8,6,54,600,28,30.1,990.5,18.5,0,1.8,25,35
2013,7,4,9,5,47,600,52,31.1,990.5,17,0,2.3,24,55
2013,7,4,10,5,38,600,73,33.3,990.3,15.3,0,2.7,13,40
2013,7,4,11,5,30,500,100,34.2,990,17.4,0,2.6,28,32
2013,7,4,12,6,25,600,143,35.1,989.4,15.4,0,2.1,37,62
2013,7,4,13,6,18,500,168,36.1,988.4,15.3,0,1.9,19,20
2013,7,4,14,6,14,400,183,36.5,987.7,13.3,0,0.7,25,28
2013,7,4,15,6,20,300,197,37.1,987.1,14.4,0,2,15,24
2013,7,4,16,6,28,300,229,36.2,987.7,14.2,0,2,43,44
2013,7,4,17,6,30,400,235,26.1,990.4,18.5,0,2.6,54,44
2013,7,4,18,3,32,400,141,25.6,990,19,0.1,4.5,27,191
2013,7,4,19,4,38,600,106,26.2,990.9,17.3,0,2.4,3,45
2013,7,4,20,4,52,600,84,25.6,992,18.5,0,1.1,13,45
2013,7,4,21,4,52,600,67,25,992.9,19.8,0,0.7,13,25
2013,7,4,22,4,63,600,60,23.6,993.4,21.1,0,1.6,21,50
2013,7,4,23,4,81,700,24,23.2,993.2,20.7,0,0.7,33,71
2013,7,5,0,5,89,700,16,24.5,992.9,18.4,0,1.8,26,53
2013,7,5,1,5,72,600,29,23.8,992.5,18.7,0,1.9,28,53
2013,7,5,2,4,65,500,39,23.6,992.4,18.9,0,0.5,13,11
2013,7,5,3,4,55,400,40,22.7,992.4,19.3,0,1.1,13,26
2013,7,5,4,4,53,400,38,23.1,992.9,19.3,0,2.1,27,34
2013,7,5,5,3,40,500,44,24.5,993.4,18.7,0,1.6,15,27
2013,7,5,6,4,53,500,38,26.3,994.1,18.9,0,2.8,16,30
2013,7,5,7,5,59,500,39,27.9,994.4,18,0,1.4,19,31
2013,7,5,8,5,40,500,46,29.6,994.7,19,0,1.9,17,36
2013,7,5,9,10,41,600,50,30.9,994.9,17.6,0,2.1,18,54
2013,7,5,10,10,42,600,69,31.9,994.8,15.4,0,2.1,19,46
2013,7,5,11,6,17,500,103,33.1,994.6,14.2,0,3.3,12,46
2013,7,5,12,5,10,400,120,33.7,994,13.7,0,2.8,3,9
2013,7,5,13,4,9,400,132,34.6,993.7,15,0,2.9,29,9
2013,7,5,14,4,10,300,147,35,993.5,16.3,0,1.2,30,9
2013,7,5,15,5,15,400,173,35.5,993.4,15.3,0,0.5,28,24
2013,7,5,16,6,18,300,181,35.3,993.2,15.1,0,1.6,19,22
2013,7,5,17,4,18,300,152,34.2,993.6,14.1,0,1.7,13,24
2013,7,5,18,6,32,500,185,33.5,994.1,14.1,0,1.2,22,24
2013,7,5,19,6,34,500,185,32.2,994.6,13.9,0,1.2,7,32
2013,7,5,20,6,43,500,160,30.4,995.2,14.1,0,1.1,21,33
2013,7,5,21,6,50,600,135,30.2,996.1,14.3,0,0.9,25,32
2013,7,5,22,7,59,600,114,30,996.5,16.8,0,1.5,30,53
2013,7,5,23,9,69,700,96,29.2,996.7,17.7,0,1.6,29,77
2013,7,6,0,9,68,900,97,28.3,996.6,17.8,0,0.8,32,69
2013,7,6,1,12,54,900,107,26.3,996.7,18.7,0,0.7,33,56
2013,7,6,2,9,46,700,110,25.4,996.4,19.8,0,0.8,32,44
2013,7,6,3,9,74,800,73,24.2,996.6,20.9,0,0.7,32,65
2013,7,6,4,12,125,1000,13,23.9,997.2,21.4,0,1.1,55,117
2013,7,6,5,11,89,900,34,24.8,997.6,21.9,0,1.7,50,82
2013,7,6,6,13,107,1100,6,26.8,997.9,22.8,0,1.5,73,132
2013,7,6,7,20,109,1600,9,28.2,998.2,22.9,0,0.2,108,173
2013,7,6,8,28,115,2100,29,30,998,22.7,0,1.3,154,199
2013,7,6,9,29,122,2100,59,31.5,997.9,20.8,0,0,157,184
2013,7,6,10,27,109,2000,110,33.2,997.7,19.3,0,1.4,154,172
2013,7,6,11,20,41,1000,180,34.6,997.3,16.9,0,2.3,79,172
2013,7,6,12,17,25,900,223,35.4,996.5,17.1,0,2.5,55,48
2013,7,6,13,13,19,800,223,35.4,995.7,16.7,0,2.1,43,49
2013,7,6,14,13,18,800,226,35.7,995.3,16.9,0,3.2,45,53
2013,7,6,15,14,17,800,234,35.3,994.9,17.5,0,3.6,47,52
2013,7,6,16,14,18,900,233,35,994.5,17.7,0,3.6,47,50
2013,7,6,17,16,20,1000,238,33.7,994.9,18.2,0,3,51,63
2013,7,6,18,23,22,1300,247,33.1,995.5,18.1,0,3.3,65,88
2013,7,6,19,27,21,1500,234,32.4,995.9,18.9,0,2.4,61,70
2013,7,6,20,27,31,1600,203,31.1,996.9,19.1,0,2.5,68,75
2013,7,6,21,24,38,1399,176,30.1,997.7,18.8,0,1,58,103
2013,7,6,22,39,68,1899,106,22.5,999,21,4.6,3.4,82,100
2013,7,6,23,11,29,800,139,22.8,998.9,22,5.8,1.1,44,97
2013,7,7,0,3,34,800,122,23.2,997,22.4,5.1,2.3,26,37
2013,7,7,1,3,26,700,118,23.3,997.9,22.3,0.1,1.5,30,37
2013,7,7,2,3,27,800,119,23.1,996.5,22.3,0,0.9,40,34
2013,7,7,3,3,27,700,102,22.7,996,21.9,0,1.4,41,12
2013,7,7,4,3,28,700,94,22.3,996.2,21.6,0,0.1,37,7
2013,7,7,5,3,50,700,52,23,996.6,22,0.1,0.6,43,33
2013,7,7,6,3,37,700,56,23.9,996.9,22.5,0,0.8,52,37
2013,7,7,7,3,39,700,63,26.1,997.6,22.2,0,0,53,32
2013,7,7,8,4,59,800,58,26.7,998.2,22.5,0,2,62,40
2013,7,7,9,7,49,900,80,27.8,997.6,23,0,1.3,73,69
2013,7,7,10,7,52,900,81,29.2,997.3,22.2,0,1.4,76,79
2013,7,7,11,10,39,1000,112,29.7,996.9,21.1,0,3.1,77,79
2013,7,7,12,14,25,900,155,31.2,996.3,20.5,0,2.6,75,80
2013,7,7,13,13,19,900,190,32,995.8,21.5,0,1,74,80
2013,7,7,14,14,19,1000,217,32.3,994.7,22.4,0,1.7,87,107
2013,7,7,15,17,21,1100,232,32.4,994,22.5,0,1.8,117,126
2013,7,7,16,18,20,1100,236,32.5,994,23.2,0,1.3,133,126
2013,7,7,17,22,23,1300,236,31.7,993.9,23.3,0,1.6,144,131
2013,7,7,18,21,26,1500,231,31.5,994.6,23.9,0,2.1,151,143
2013,7,7,19,19,28,1700,213,30.7,995.1,24.8,0,0.9,157,158
2013,7,7,20,19,28,1700,193,30.2,995.8,25.5,0,1.6,157,158
2013,7,7,21,17,33,1899,170,30.7,996,25.1,0,2.4,178,169
2013,7,7,22,18,34,1700,141,30.3,995.4,25.4,0,1.6,192,189
2013,7,7,23,26,30,1700,144,28.1,996.5,22.3,0,2.2,243,213
2013,7,8,0,31,21,1899,144,26,996.8,23.1,0,1.9,259,235
2013,7,8,1,14,13,1000,148,24.2,997.6,23.3,27.3,2.2,103,103
2013,7,8,2,14,12,700,127,23.3,997.1,22.6,13.3,0.9,65,58
2013,7,8,3,4,11,NA,NA,23.3,997,23,0.4,1.3,64,12
2013,7,8,4,3,11,700,105,23.2,998.3,22.7,0,0,44,17
2013,7,8,5,3,35,700,90,23.3,998,23,1.2,0,49,33
2013,7,8,6,3,26,800,95,23.7,998.3,23.2,0,1.2,61,35
2013,7,8,7,3,24,800,88,24.2,999.1,23.5,0,1.7,61,44
2013,7,8,8,3,32,900,82,24.4,999.4,23.5,1.1,1.1,68,48
2013,7,8,9,3,38,1000,74,24.4,999.5,23.5,0.3,1,73,53
2013,7,8,10,4,41,1100,70,24.6,999.3,23.7,0.6,1.3,79,34
2013,7,8,11,3,45,1100,64,25.5,999.3,23.9,0,0.7,77,52
2013,7,8,12,5,39,1100,70,26.2,998.7,24.6,0,0.8,80,49
2013,7,8,13,5,55,1200,71,26.7,998.1,24.4,0,1.6,89,56
2013,7,8,14,5,57,1200,76,27,997.9,23.9,0,0.2,98,59
2013,7,8,15,5,41,1100,95,28.2,997.7,23.8,0.1,0.8,99,62
2013,7,8,16,5,50,1200,92,27.9,997.6,24.1,0,0.8,100,80
2013,7,8,17,5,68,1300,84,27,997.7,24.5,0,1.6,110,79
2013,7,8,18,5,68,1399,83,26.4,997.8,24.6,0.2,1.3,110,102
2013,7,8,19,5,83,1399,76,26,998.4,24.8,0.3,1,122,90
2013,7,8,20,4,84,1399,59,25.5,999.1,24.6,0.3,1.2,132,97
2013,7,8,21,4,74,1399,46,25.3,999.1,24.6,0.1,0,137,102
2013,7,8,22,4,83,1600,28,25.2,999.1,24.7,0.1,0,136,85
2013,7,8,23,4,104,1700,14,25.3,999.6,25,0,0,137,84
2013,7,9,0,4,91,1600,18,25.2,998.8,24.7,0,1.1,137,86
2013,7,9,1,4,90,1700,13,25.1,998.3,24.6,0,1.9,148,88
2013,7,9,2,4,87,1700,10,25,998.4,24.5,0,0.7,154,86
2013,7,9,3,5,83,1600,10,25.2,998.7,24.7,0.5,0.2,156,84
2013,7,9,4,5,78,1399,15,24.8,998.9,24.5,0.5,0.2,151,68
2013,7,9,5,5,78,1399,12,24.8,999.2,24.5,0.2,0.9,151,64
2013,7,9,6,4,67,1500,13,25,999.3,24.7,0,1.2,128,74
