Date,Time,Temperature,DewPoint,Humidity,Wind,WinSpeed,WindGust,Pressure,Precip.,Condition
2018/6/3,1:53 AM,53,36,52,SSE,12,0,24.8,0,Fair
2018/6/3,2:53 AM,51,35,54,SE,9,0,24.79,0,Fair
2018/6/3,3:53 AM,56,36,47,SSW,8,0,24.79,0,Fair
2018/6/3,4:53 AM,50,35,57,SSE,8,0,24.79,0,Fair
2018/6/3,5:53 AM,49,35,59,S,6,0,24.79,0,Partly Cloudy
2018/6/3,6:53 AM,60,37,42,WSW,6,0,24.79,0,Mostly Cloudy
2018/6/3,7:53 AM,64,39,40,WSW,9,0,24.78,0,Mostly Cloudy
2018/6/3,8:53 AM,64,41,43,NW,7,0,24.77,0,Mostly Cloudy
2018/6/3,9:53 AM,65,40,40,VAR,5,0,24.77,0,Mostly Cloudy
2018/6/3,10:53 AM,67,39,36,W,7,0,24.74,0,Mostly Cloudy
2018/6/4,12:53 AM,62,42,48,SSW,8,0,24.61,0,Partly Cloudy
2018/6/2,6:53 PM,76,27,16,E,15,0,24.76,0,Partly Cloudy
2018/6/2,7:53 PM,70,28,21,E,12,0,24.78,0,Fair
2018/6/2,8:53 PM,60,29,31,E,8,0,24.79,0,Fair
2018/6/2,9:53 PM,58,30,35,ESE,10,0,24.81,0,Partly Cloudy
2018/6/2,10:53 PM,56,31,39,SE,12,0,24.81,0,Fair
2018/6/2,11:53 PM,60,36,41,SE,13,0,24.82,0,Fair
2018/6/3,11:53 AM,70,40,33,NNW,6,0,24.73,0,Cloudy
2018/6/3,12:53 PM,73,40,30,WNW,6,0,24.7,0,Cloudy
2018/6/3,1:53 PM,76,40,27,WNW,7,0,24.68,0,Mostly Cloudy
2018/6/3,2:53 PM,78,41,27,VAR,5,0,24.65,0,Cloudy
2018/6/3,3:53 PM,78,41,27,WNW,9,0,24.65,0,Cloudy
2018/6/3,4:53 PM,74,42,32,WNW,10,0,24.63,0,Cloudy
2018/6/3,5:53 PM,74,42,32,WNW,10,0,24.62,0,Cloudy
2018/6/3,6:53 PM,73,43,34,SW,7,0,24.62,0,Cloudy
2018/6/3,7:53 PM,71,43,36,SW,5,0,24.63,0,Mostly Cloudy
2018/6/3,8:53 PM,68,43,40,CALM,0,0,24.65,0,Cloudy
2018/6/3,9:53 PM,68,42,39,CALM,0,0,24.64,0,Mostly Cloudy
2018/6/4,1:53 AM,59,40,49,WSW,8,0,24.61,0,Fair
2018/6/4,2:53 AM,58,39,49,SW,12,0,24.62,0,Partly Cloudy
2018/6/4,3:53 AM,57,39,51,WSW,9,0,24.62,0,Mostly Cloudy
2018/6/4,4:53 AM,58,40,51,WSW,10,0,24.62,0,Mostly Cloudy
2018/6/4,5:53 AM,57,38,49,SW,10,0,24.63,0,Fair
2018/6/4,6:53 AM,62,38,41,SW,9,0,24.63,0,Fair
2018/6/4,7:53 AM,69,40,35,SW,8,0,24.64,0,Fair
2018/6/4,8:53 AM,74,41,30,WSW,5,0,24.64,0,Fair
2018/6/4,9:53 AM,79,40,25,CALM,0,0,24.62,0,Fair
2018/6/3,10:53 PM,65,42,43,SSW,9,0,24.61,0,Partly Cloudy
2018/6/3,11:53 PM,63,43,48,WSW,5,0,24.61,0,Partly Cloudy
2018/6/4,10:53 AM,84,37,19,E,8,0,24.61,0,Fair
2018/6/4,11:53 AM,85,33,16,VAR,3,0,24.6,0,Fair
2018/6/4,12:53 PM,90,30,12,NW,8,18,24.58,0,Fair
2018/6/4,1:53 PM,88,30,12,CALM,0,0,24.56,0,Partly Cloudy
2018/6/4,2:53 PM,88,27,11,WSW,7,0,24.55,0,Partly Cloudy
2018/6/4,3:53 PM,88,29,12,N,12,17,24.55,0,Partly Cloudy
2018/6/4,4:53 PM,91,26,10,WNW,8,17,24.54,0,Partly Cloudy
2018/6/4,5:12 PM,90,28,11,VAR,5,0,24.54,0,Partly Cloudy
2018/6/4,5:40 PM,87,31,13,N,17,29,24.54,0,Partly Cloudy
2018/6/4,5:53 PM,90,31,12,N,18,0,24.54,0,Partly Cloudy
2018/6/4,6:53 PM,87,30,13,N,12,0,24.55,0,Mostly Cloudy
2018/6/6,12:53 AM,68,35,30,SSW,9,0,24.52,0,Partly Cloudy
2018/6/4,7:34 PM,82,42,24,ENE,16,25,24.56,0,Mostly Cloudy
2018/6/4,7:53 PM,79,43,28,ENE,13,0,24.56,0,Mostly Cloudy
2018/6/4,8:53 PM,72,38,29,SE,10,0,24.57,0,Partly Cloudy
2018/6/4,9:53 PM,68,38,33,SSE,10,0,24.57,0,Partly Cloudy
2018/6/4,10:53 PM,64,38,38,S,13,0,24.57,0,Partly Cloudy
2018/6/4,11:53 PM,64,35,34,SSE,15,0,24.56,0,Fair
2018/6/6,1:53 AM,66,34,30,S,14,21,24.52,0,Fair
2018/6/6,2:53 AM,67,33,28,SSW,12,0,24.51,0,Fair
2018/6/6,3:53 AM,68,32,26,S,16,24,24.51,0,Fair
2018/6/6,4:08 AM,61,33,35,S,13,0,24.52,0,Fair
2018/6/6,4:53 AM,67,35,31,S,13,0,24.52,0,Partly Cloudy
2018/6/6,5:53 AM,64,36,35,WSW,12,0,24.52,0,Mostly Cloudy
2018/6/6,6:53 AM,66,36,33,W,12,0,24.54,0,Mostly Cloudy
2018/6/6,7:17 AM,65,36,34,NW,8,0,24.56,0,Mostly Cloudy
2018/6/6,7:53 AM,66,38,36,CALM,0,0,24.56,0,Mostly Cloudy
2018/6/6,8:53 AM,71,38,30,NNW,7,0,24.58,0,Mostly Cloudy
2018/6/6,9:53 AM,73,48,41,VAR,3,0,24.58,0,Mostly Cloudy
2018/6/6,10:53 AM,79,53,40,NW,9,0,24.57,0,Mostly Cloudy
2018/6/6,11:53 AM,83,49,31,NE,9,0,24.56,0,Mostly Cloudy
2018/6/6,12:53 PM,86,47,26,VAR,5,0,24.55,0,Mostly Cloudy
2018/6/6,1:53 PM,89,43,20,E,8,17,24.53,0,Mostly Cloudy
2018/6/6,2:53 PM,92,38,15,ENE,10,22,24.52,0,Mostly Cloudy
2018/6/6,3:53 PM,91,37,15,N,8,0,24.51,0,Mostly Cloudy
2018/6/6,4:53 PM,93,34,12,NE,8,26,24.48,0,Mostly Cloudy
2018/6/6,5:14 PM,91,29,11,ESE,6,0,24.47,0,Mostly Cloudy
2018/6/6,5:53 PM,93,32,11,SW,13,17,24.47,0,Mostly Cloudy
2018/6/6,6:53 PM,85,45,25,N,20,31,24.47,0,Cloudy
2018/6/6,7:53 PM,81,34,18,E,18,25,24.52,0,Mostly Cloudy
2018/6/6,8:42 PM,78,35,21,NW,5,0,24.55,0,Thunder in the Vicinity
2018/6/6,8:53 PM,79,35,20,W,17,24,24.57,0,Thunder in the Vicinity
2018/6/6,9:00 PM,79,39,24,W,31,49,24.58,0,Light Rain with Thunder
2018/6/6,9:22 PM,76,40,27,W,26,41,24.56,0,Thunder in the Vicinity
2018/6/6,9:53 PM,77,38,24,WNW,16,35,24.55,0,Cloudy
2018/6/6,10:03 PM,76,38,25,NNE,9,24,24.52,0,Cloudy
2018/6/6,10:39 PM,76,37,24,N,17,0,24.52,0,Mostly Cloudy
2018/6/9,12:53 AM,66,36,33,SSW,8,0,24.59,0,Fair
2018/6/6,10:53 PM,75,38,26,N,7,0,24.52,0,Mostly Cloudy
2018/6/6,11:53 PM,73,39,29,WSW,6,0,24.53,0,Mostly Cloudy
2018/6/9,1:53 AM,66,36,33,WSW,10,0,24.6,0,Partly Cloudy
2018/6/9,2:53 AM,64,40,41,WNW,8,0,24.61,0,Mostly Cloudy
2018/6/9,3:53 AM,61,45,56,W,10,0,24.59,0,Partly Cloudy
2018/6/9,4:53 AM,61,45,56,W,10,0,24.59,0,Fair
2018/6/9,5:53 AM,62,46,56,NW,8,0,24.61,0,Fair
2018/6/9,6:53 AM,62,53,72,NNW,7,0,24.63,0,Fair
2018/6/9,7:53 AM,65,51,61,W,10,0,24.64,0,Fair
2018/6/9,8:53 AM,69,51,53,WNW,9,0,24.65,0,Fair
2018/6/9,9:53 AM,73,50,44,NW,8,0,24.63,0,Fair
2018/6/9,10:53 AM,77,48,36,WNW,7,0,24.62,0,Fair
2018/6/9,11:53 AM,81,44,27,NW,6,0,24.6,0,Fair
2018/6/10,12:53 AM,69,38,32,WSW,9,0,24.42,0,Partly Cloudy
2018/6/9,12:53 PM,87,40,19,VAR,3,0,24.57,0,Fair
2018/6/9,1:53 PM,92,32,12,,0,0,24.55,0,Fair
2018/6/9,2:53 PM,93,26,9,ENE,10,20,24.52,0,Fair
2018/6/9,3:53 PM,93,25,9,ENE,6,0,24.5,0,Fair
2018/6/9,4:53 PM,94,24,8,NE,8,18,24.48,0,Partly Cloudy
2018/6/9,5:53 PM,93,25,9,E,12,0,24.47,0,Partly Cloudy
2018/6/9,6:53 PM,89,26,10,E,13,0,24.46,0,Mostly Cloudy
2018/6/9,7:53 PM,84,34,17,E,12,0,24.46,0,Mostly Cloudy
2018/6/9,8:53 PM,79,39,24,SE,13,0,24.47,0,Cloudy
2018/6/9,9:53 PM,81,38,21,ESE,22,29,24.46,0,Mostly Cloudy / Windy
2018/6/9,10:53 PM,74,39,28,ESE,13,0,24.44,0,Mostly Cloudy
2018/6/10,1:53 AM,66,39,37,WSW,9,0,24.43,0,Fair
2018/6/10,2:53 AM,64,40,41,WSW,9,0,24.43,0,Partly Cloudy
2018/6/10,3:53 AM,62,37,39,WSW,8,0,24.43,0,Fair
2018/6/10,4:53 AM,62,35,37,WSW,9,0,24.43,0,Mostly Cloudy
2018/6/10,5:53 AM,64,31,29,WSW,9,0,24.43,0,Mostly Cloudy
2018/6/10,6:53 AM,67,28,23,SW,12,0,24.43,0,Mostly Cloudy
2018/6/10,7:53 AM,72,31,22,SW,10,0,24.44,0,Mostly Cloudy
2018/6/10,8:53 AM,82,28,14,SW,13,0,24.43,0,Partly Cloudy
2018/6/10,9:53 AM,83,24,12,SSW,16,23,24.43,0,Partly Cloudy
2018/6/10,10:53 AM,87,24,10,SSW,15,0,24.42,0,Partly Cloudy
2018/6/11,12:53 AM,68,33,27,N,15,26,24.43,0,Partly Cloudy
2018/6/9,11:53 PM,70,37,30,S,13,0,24.43,0,Partly Cloudy
2018/6/10,11:53 AM,90,24,9,VAR,3,18,24.39,0,Partly Cloudy
2018/6/10,11:57 AM,91,25,9,SW,16,0,24.39,0,Partly Cloudy
2018/6/10,12:31 PM,90,24,9,NNW,5,0,24.38,0,Partly Cloudy
2018/6/10,12:53 PM,94,24,8,SW,10,20,24.38,0,Partly Cloudy
2018/6/10,1:02 PM,94,24,8,SW,9,0,24.37,0,Partly Cloudy
2018/6/10,1:53 PM,94,22,7,SSW,8,21,24.35,0,Fair
2018/6/10,2:53 PM,95,21,7,S,7,0,24.33,0,Fair
2018/6/10,3:53 PM,95,18,6,SW,8,0,24.31,0,Fair
2018/6/10,4:53 PM,94,19,7,WNW,7,0,24.3,0,Mostly Cloudy
2018/6/10,5:53 PM,96,20,6,NNW,18,0,24.29,0,Partly Cloudy
2018/6/11,1:53 AM,65,32,29,NNW,9,0,24.45,0,Fair
2018/6/11,2:53 AM,62,30,30,ENE,6,20,24.47,0,Fair
2018/6/11,3:53 AM,56,30,37,E,6,0,24.49,0,Fair
2018/6/11,4:53 AM,55,26,33,NNE,3,0,24.51,0,Fair
2018/6/11,5:53 AM,52,25,35,ESE,9,0,24.54,0,Fair
2018/6/11,6:53 AM,57,25,29,E,12,0,24.57,0,Fair
2018/6/11,7:53 AM,61,31,32,E,12,0,24.6,0,Fair
2018/6/11,8:53 AM,63,30,29,NNE,13,20,24.61,0,Fair
2018/6/12,12:53 AM,68,37,32,S,23,0,24.57,0,Fair / Windy
2018/6/10,6:53 PM,91,24,9,N,15,0,24.3,0,Mostly Cloudy
2018/6/10,7:53 PM,87,25,10,NNW,10,0,24.31,0,Mostly Cloudy
2018/6/10,8:53 PM,80,25,13,N,10,0,24.32,0,Partly Cloudy
2018/6/10,9:53 PM,81,23,12,NNW,13,0,24.34,0,Partly Cloudy
2018/6/10,10:53 PM,79,22,12,NW,12,0,24.37,0,Partly Cloudy
2018/6/10,11:53 PM,71,33,25,N,13,0,24.4,0,Partly Cloudy
2018/6/11,9:53 AM,65,27,24,ENE,9,0,24.61,0,Fair
2018/6/11,10:53 AM,68,27,21,ENE,8,0,24.6,0,Fair
2018/6/11,11:53 AM,73,29,20,NE,12,17,24.59,0,Fair
2018/6/11,12:53 PM,75,30,19,ENE,9,0,24.58,0,Fair
2018/6/11,1:53 PM,77,29,17,E,13,22,24.56,0,Fair
2018/6/11,2:53 PM,78,30,17,CALM,0,0,24.56,0,Fair
2018/6/11,3:53 PM,80,32,17,VAR,3,28,24.54,0,Fair
2018/6/11,4:01 PM,82,32,16,SE,10,18,24.54,0,Fair
2018/6/11,4:53 PM,81,33,18,E,16,24,24.52,0,Fair
2018/6/11,5:53 PM,81,34,18,E,20,26,24.52,0,Fair
2018/6/11,6:53 PM,80,35,20,E,17,0,24.52,0,Fair
2018/6/12,2:53 AM,62,36,38,SW,8,0,24.59,0,Fair
2018/6/12,3:53 AM,60,40,47,WNW,9,0,24.61,0,Partly Cloudy
2018/6/12,4:53 AM,57,39,51,W,8,0,24.63,0,Partly Cloudy
2018/6/12,5:53 AM,57,38,49,WSW,7,0,24.65,0,Partly Cloudy
2018/6/12,6:53 AM,61,40,46,NNW,12,0,24.67,0,Partly Cloudy
2018/6/12,7:53 AM,57,40,53,N,9,0,24.7,0,Partly Cloudy
2018/6/12,8:53 AM,61,40,46,NNW,7,0,24.7,0,Partly Cloudy
2018/6/12,9:53 AM,64,40,41,VAR,5,0,24.7,0,Partly Cloudy
2018/6/12,10:53 AM,68,41,37,NE,3,0,24.7,0,Partly Cloudy
2018/6/12,11:53 AM,73,40,30,NNW,5,0,24.69,0,Partly Cloudy
2018/6/12,12:53 PM,78,40,25,ENE,7,0,24.68,0,Partly Cloudy
2018/6/13,12:53 AM,71,50,47,SE,24,35,24.65,0,Fair / Windy
2018/6/11,7:53 PM,77,35,22,E,16,0,24.53,0,Fair
2018/6/11,8:53 PM,71,35,27,E,12,0,24.54,0,Fair
2018/6/11,9:53 PM,67,36,32,SE,10,0,24.56,0,Partly Cloudy
2018/6/11,10:53 PM,64,36,35,S,10,0,24.58,0,Fair
2018/6/11,11:53 PM,67,37,33,S,17,0,24.57,0,Fair
2018/6/12,1:53 PM,81,39,22,E,7,0,24.67,0,Partly Cloudy
2018/6/12,2:53 PM,81,37,21,E,10,21,24.65,0,Fair
2018/6/12,3:53 PM,84,37,19,ESE,15,21,24.64,0,Fair
2018/6/12,4:53 PM,85,34,16,ESE,13,17,24.62,0,Partly Cloudy
2018/6/12,5:53 PM,86,34,16,ENE,9,0,24.61,0,Partly Cloudy
2018/6/12,6:53 PM,85,38,19,E,7,0,24.61,0,Mostly Cloudy
2018/6/12,7:53 PM,80,47,31,ENE,15,0,24.62,0,Mostly Cloudy
2018/6/12,8:53 PM,75,52,44,ENE,15,0,24.63,0,Mostly Cloudy
2018/6/12,9:53 PM,69,51,53,ENE,7,0,24.65,0,Mostly Cloudy
2018/6/12,10:53 PM,66,51,59,ENE,8,0,24.65,0,Fair
2018/6/12,11:53 PM,64,49,58,E,9,0,24.66,0,Fair
2018/6/13,1:53 AM,69,51,53,SSE,18,0,24.65,0,Partly Cloudy
2018/6/13,2:53 AM,64,46,52,S,9,0,24.65,0,Fair
2018/6/13,3:53 AM,64,46,52,WSW,8,0,24.65,0,Partly Cloudy
2018/6/13,4:53 AM,63,48,58,W,7,0,24.63,0,Partly Cloudy
2018/6/13,5:53 AM,59,48,67,ENE,8,0,24.64,0,Partly Cloudy
2018/6/13,6:53 AM,65,50,58,CALM,0,0,24.63,0,Fair
2018/6/13,7:53 AM,70,55,59,CALM,0,0,24.64,0,Fair
2018/6/13,8:53 AM,71,53,53,WNW,7,0,24.64,0,Fair
2018/6/13,9:53 AM,77,54,45,W,8,0,24.63,0,Fair
2018/6/13,10:24 AM,82,55,39,S,18,26,24.62,0,Fair
2018/6/13,10:53 AM,84,54,35,S,14,25,24.61,0,Fair
2018/6/14,12:53 AM,71,40,32,S,20,0,24.52,0,Partly Cloudy
2018/6/13,11:53 AM,87,53,31,SW,12,17,24.6,0,Fair
2018/6/13,12:53 PM,90,50,25,WSW,8,0,24.57,0,Partly Cloudy
2018/6/13,1:53 PM,91,46,21,,0,0,24.56,0,Partly Cloudy
2018/6/13,2:53 PM,92,41,17,W,8,0,24.54,0,Mostly Cloudy
2018/6/13,3:53 PM,93,41,16,VAR,3,0,24.52,0,Mostly Cloudy
2018/6/13,4:25 PM,91,36,14,S,16,0,24.52,0,Fair
2018/6/13,4:53 PM,91,35,14,SSE,9,0,24.51,0,Mostly Cloudy
2018/6/13,5:53 PM,92,36,14,S,6,0,24.51,0,Mostly Cloudy
2018/6/13,6:53 PM,91,35,14,SSE,14,0,24.5,0,Mostly Cloudy
2018/6/13,7:53 PM,82,36,19,S,20,29,24.51,0,Mostly Cloudy
2018/6/14,1:53 AM,71,39,31,S,20,0,24.5,0,Fair
2018/6/14,2:53 AM,70,39,32,S,18,0,24.5,0,Fair
2018/6/14,3:53 AM,72,37,28,SSW,17,0,24.49,0,Fair
2018/6/14,4:53 AM,72,35,26,SW,15,0,24.49,0,Partly Cloudy
2018/6/14,5:53 AM,71,35,27,SW,14,0,24.49,0,Partly Cloudy
2018/6/14,6:53 AM,75,36,24,SSW,15,0,24.5,0,Mostly Cloudy
2018/6/14,7:53 AM,78,38,24,SW,10,0,24.51,0,Mostly Cloudy
2018/6/14,8:53 AM,87,35,16,SSW,12,0,24.5,0,Mostly Cloudy
2018/6/14,9:53 AM,86,36,17,SSW,16,0,24.49,0,Cloudy
2018/6/14,10:53 AM,90,35,14,SSW,15,0,24.48,0,Mostly Cloudy
2018/6/14,11:53 AM,93,36,13,,0,0,24.47,0,Mostly Cloudy
2018/6/14,12:53 PM,96,33,11,WNW,8,0,24.46,0,Mostly Cloudy
2018/6/15,12:53 AM,71,37,29,SW,9,0,24.45,0,Partly Cloudy
2018/6/13,8:53 PM,76,37,24,S,13,0,24.52,0,Mostly Cloudy
2018/6/13,9:53 PM,79,38,23,SSW,18,25,24.53,0,Partly Cloudy
2018/6/13,10:37 PM,72,39,30,E,18,23,24.56,0,Mostly Cloudy
2018/6/13,10:45 PM,72,41,33,E,24,32,24.55,0,Mostly Cloudy / Windy
2018/6/13,10:53 PM,73,41,31,ESE,18,32,24.55,0,Mostly Cloudy
2018/6/13,11:53 PM,74,38,27,S,23,33,24.53,0,Partly Cloudy / Windy
2018/6/14,1:53 PM,94,36,13,WNW,23,29,24.45,0,Mostly Cloudy / Windy
2018/6/14,2:53 PM,96,33,11,WNW,9,0,24.45,0,Mostly Cloudy
2018/6/14,3:53 PM,93,33,12,W,13,18,24.43,0,Mostly Cloudy
2018/6/14,4:27 PM,91,30,11,NW,21,38,24.43,0,Mostly Cloudy / Windy
2018/6/14,4:53 PM,90,32,13,WNW,25,35,24.44,0,Mostly Cloudy / Windy
2018/6/14,5:53 PM,90,33,13,NNW,22,29,24.43,0,Mostly Cloudy / Windy
2018/6/14,6:10 PM,89,37,16,NNW,22,0,24.43,0,Thunder in the Vicinity
2018/6/14,6:28 PM,89,37,16,NNW,17,0,24.43,0,Mostly Cloudy
2018/6/14,6:53 PM,87,37,17,SW,8,0,24.45,0,Cloudy
2018/6/14,7:22 PM,81,42,25,ENE,18,38,24.47,0,Light Rain
2018/6/14,7:53 PM,80,42,26,N,10,0,24.45,0,Cloudy
2018/6/15,1:53 AM,66,37,34,SW,10,0,24.44,0,Fair
2018/6/15,2:53 AM,67,36,32,SW,8,0,24.44,0,Partly Cloudy
2018/6/15,3:53 AM,69,35,29,SSW,14,0,24.45,0,Partly Cloudy
2018/6/15,4:53 AM,70,34,27,SW,15,0,24.45,0,Partly Cloudy
2018/6/15,5:53 AM,64,36,35,WNW,10,0,24.47,0,Partly Cloudy
2018/6/15,6:53 AM,67,40,37,NNW,5,0,24.47,0,Mostly Cloudy
2018/6/15,7:53 AM,70,42,36,CALM,0,0,24.48,0,Mostly Cloudy
2018/6/15,8:53 AM,75,47,37,VAR,5,0,24.48,0,Partly Cloudy
2018/6/15,9:53 AM,80,47,31,E,3,0,24.47,0,Partly Cloudy
2018/6/14,8:53 PM,79,39,24,E,5,0,24.44,0,Partly Cloudy
2018/6/14,9:53 PM,75,36,24,SSE,5,0,24.45,0,Partly Cloudy
2018/6/14,10:53 PM,74,36,25,SW,10,0,24.46,0,Partly Cloudy
2018/6/14,11:53 PM,68,37,32,S,10,0,24.46,0,Mostly Cloudy
2018/6/15,10:53 AM,86,44,23,ENE,7,0,24.47,0,Partly Cloudy
2018/6/15,11:53 AM,91,40,17,ENE,6,0,24.46,0,Partly Cloudy
2018/6/15,12:53 PM,93,39,15,NE,13,22,24.43,0,Partly Cloudy
2018/6/15,1:53 PM,91,38,15,E,10,23,24.42,0,Mostly Cloudy
2018/6/15,2:38 PM,89,38,16,NNE,9,0,24.43,0,Thunder in the Vicinity
2018/6/15,2:53 PM,85,41,21,NNW,10,25,24.44,0,Cloudy
2018/6/15,3:05 PM,0,0,0,NNW,9,0,24.44,0,Light Rain with Thunder
2018/6/15,3:25 PM,83,53,36,NE,17,28,24.45,0,T-Storm
2018/6/15,3:53 PM,86,46,25,E,20,25,24.43,0,Mostly Cloudy
2018/6/15,4:53 PM,86,44,23,ENE,22,0,24.39,0,Partly Cloudy / Windy
2018/6/15,5:53 PM,82,49,31,E,17,0,24.4,0,Fair
2018/6/15,6:53 PM,78,50,37,E,16,26,24.39,0,Cloudy
2018/6/15,7:53 PM,77,48,36,ESE,15,0,24.38,0,Mostly Cloudy
2018/6/15,8:53 PM,75,45,34,SSE,13,0,24.41,0,Mostly Cloudy
2018/6/15,9:53 PM,76,45,33,SSW,5,0,24.43,0,Cloudy
2018/6/15,10:53 PM,77,45,32,SSW,7,0,24.42,0,Cloudy
2018/6/15,11:53 PM,74,45,35,SSW,7,0,24.41,0,Mostly Cloudy
2018/6/18,12:02 AM,57,55,93,CALM,0,0,24.64,0,Light Rain
2018/6/18,12:30 AM,57,55,93,ENE,5,0,24.64,0,Light Rain
2018/6/18,12:42 AM,57,55,93,ENE,6,0,24.64,0,Light Rain
2018/6/18,12:53 AM,56,55,97,ENE,8,0,24.64,0,Light Rain
2018/6/18,1:00 AM,56,54,93,NE,7,0,24.63,0,Light Rain
2018/6/18,1:25 AM,56,54,93,NNE,7,0,24.62,0,Cloudy
2018/6/18,1:36 AM,56,54,93,NNE,6,0,24.62,0,Fog
2018/6/18,1:53 AM,56,54,93,NNE,7,0,24.62,0,Light Rain
2018/6/18,2:53 AM,55,54,96,NNE,7,0,24.63,0,Fog
2018/6/18,3:46 AM,55,54,96,NNE,6,0,24.63,0,Fog
2018/6/18,3:53 AM,55,54,96,NNE,7,0,24.63,0,Fog
2018/6/18,4:08 AM,55,54,96,NNE,8,0,24.62,0,Fog
2018/6/18,4:18 AM,55,53,93,NNE,8,0,24.63,0,Fog
2018/6/18,4:53 AM,55,54,96,ENE,7,0,24.63,0,Fog
2018/6/18,5:53 AM,55,54,96,ENE,7,0,24.64,0,Cloudy
2018/6/18,6:31 AM,55,53,93,ENE,6,0,24.64,0,Cloudy
2018/6/18,6:53 AM,55,54,96,ENE,5,0,24.65,0,Fog
2018/6/18,7:53 AM,56,54,93,ENE,7,0,24.65,0,Fog
2018/6/18,8:47 AM,57,55,94,E,8,0,24.65,0,Fog
2018/6/18,8:53 AM,57,55,93,E,5,0,24.65,0,Fog
2018/6/20,12:28 AM,56,53,90,E,5,0,24.72,0,Mostly Cloudy
2018/6/18,9:53 AM,59,55,87,CALM,0,0,24.65,0,Fog
2018/6/18,9:57 AM,60,56,86,CALM,0,0,24.65,0,Cloudy
2018/6/18,10:53 AM,64,56,75,ENE,6,0,24.65,0,Cloudy
2018/6/18,11:53 AM,67,56,68,VAR,5,0,24.63,0,Cloudy
2018/6/18,12:53 PM,69,57,65,NE,8,0,24.61,0,Mostly Cloudy
2018/6/18,1:20 PM,72,57,59,ENE,9,0,24.61,0,Mostly Cloudy
2018/6/18,1:53 PM,74,58,57,E,9,0,24.6,0,Partly Cloudy
2018/6/18,2:53 PM,78,59,52,E,15,23,24.57,0,Fair
2018/6/18,3:53 PM,80,59,48,ENE,14,24,24.56,0,Partly Cloudy
2018/6/18,4:53 PM,80,58,47,E,16,0,24.55,0,Fair
2018/6/20,12:53 AM,55,53,93,ESE,3,0,24.72,0,Mostly Cloudy
2018/6/20,1:08 AM,56,53,90,NE,3,0,24.72,0,Mostly Cloudy
2018/6/20,1:53 AM,56,53,90,SE,5,0,24.71,0,Cloudy
2018/6/20,2:53 AM,55,52,89,S,9,0,24.7,0,Mostly Cloudy
2018/6/20,3:53 AM,54,51,90,SSW,7,0,24.7,0,Partly Cloudy
2018/6/20,4:53 AM,54,50,86,SSW,8,0,24.68,0,Partly Cloudy
2018/6/20,5:53 AM,53,50,89,SW,5,0,24.67,0,Fair
2018/6/20,6:53 AM,56,50,80,WSW,6,0,24.68,0,Partly Cloudy
2018/6/20,7:42 AM,59,52,78,WNW,6,0,24.69,0,Mostly Cloudy
2018/6/20,7:53 AM,59,53,81,N,6,0,24.69,0,Cloudy
2018/6/18,5:53 PM,81,58,45,ENE,21,30,24.52,0,Partly Cloudy / Windy
2018/6/18,6:53 PM,77,59,54,N,18,0,24.52,0,Mostly Cloudy
2018/6/18,7:53 PM,69,58,68,NW,25,31,24.55,0,Mostly Cloudy / Windy
2018/6/18,8:27 PM,67,58,73,NNW,14,32,24.56,0,Thunder in the Vicinity
2018/6/18,8:53 PM,68,59,73,NNE,17,31,24.57,0,Thunder in the Vicinity
2018/6/18,9:08 PM,68,58,70,WNW,17,29,24.61,0,Thunder
2018/6/18,9:24 PM,67,57,70,N,12,0,24.6,0,Thunder in the Vicinity
2018/6/18,9:41 PM,66,57,73,NNW,14,0,24.61,0,Thunder in the Vicinity
2018/6/20,8:53 AM,59,52,78,VAR,7,0,24.7,0,Mostly Cloudy
2018/6/20,9:53 AM,66,52,60,N,7,0,24.7,0,Partly Cloudy
2018/6/20,10:53 AM,71,48,44,N,13,0,24.7,0,Partly Cloudy
2018/6/20,11:53 AM,73,47,39,NNE,10,21,24.7,0,Partly Cloudy
2018/6/20,12:53 PM,74,41,30,NNE,16,24,24.69,0,Partly Cloudy
2018/6/20,1:53 PM,77,44,31,NE,12,21,24.69,0,Partly Cloudy
2018/6/20,2:53 PM,76,44,32,VAR,7,22,24.68,0,Partly Cloudy
2018/6/20,3:17 PM,75,45,34,NE,10,0,24.68,0,Mostly Cloudy
2018/6/22,12:53 AM,62,50,65,SSE,12,0,24.61,0,Fair
2018/6/18,9:53 PM,65,57,75,N,12,20,24.61,0,Thunder in the Vicinity
2018/6/18,10:53 PM,63,57,81,ENE,12,0,24.6,0,Thunder in the Vicinity
2018/6/18,11:15 PM,64,57,78,ENE,16,0,24.61,0,Cloudy
2018/6/18,11:53 PM,63,56,78,NE,10,0,24.62,0,Cloudy
2018/6/18,11:57 PM,63,56,78,ENE,14,0,24.62,0,Cloudy
2018/6/20,3:53 PM,76,45,33,NE,12,26,24.68,0,Mostly Cloudy
2018/6/20,4:53 PM,75,45,34,NE,18,0,24.68,0,Mostly Cloudy
2018/6/20,5:53 PM,73,45,37,NE,15,21,24.68,0,Mostly Cloudy
2018/6/20,6:53 PM,72,46,40,NNE,13,0,24.7,0,Mostly Cloudy
2018/6/20,7:53 PM,70,46,42,NNE,14,0,24.71,0,Mostly Cloudy
2018/6/20,8:53 PM,67,47,49,NE,12,0,24.73,0,Mostly Cloudy
2018/6/20,9:53 PM,65,48,54,E,7,0,24.75,0,Mostly Cloudy
